city,date,precipitation,temperature,humidity,soil_wetness
Quetta,2020-01-13,0.29,-3.79,80.74,0.57
Quetta,2020-01-14,0.0,-2.37,68.78,0.58
Quetta,2020-01-15,0.0,-2.57,69.49,0.58
Quetta,2020-01-16,0.0,-1.56,64.64,0.58
Quetta,2020-01-17,0.0,-1.92,56.82,0.58
Quetta,2020-01-18,0.0,-0.37,51.95,0.58
Quetta,2020-01-19,0.0,3.93,44.2,0.58
Quetta,2020-01-20,1.68,2.25,83.97,0.58
Quetta,2020-01-21,0.52,1.72,76.65,0.58
Quetta,2020-01-22,0.02,2.48,67.31,0.58
Quetta,2020-01-23,0.0,4.44,63.32,0.58
Quetta,2020-01-24,1.9,5.25,78.96,0.58
Quetta,2020-01-25,2.69,5.29,84.98,0.58
Quetta,2020-01-26,0.68,5.19,67.92,0.58
Quetta,2020-01-27,1.56,0.73,81.98,0.58
Quetta,2020-01-28,0.05,-0.07,66.28,0.58
Quetta,2020-01-29,0.0,-0.36,54.16,0.58
Quetta,2020-01-30,0.0,2.65,37.55,0.58
Quetta,2020-01-31,0.0,0.54,53.05,0.58
Quetta,2020-02-01,0.0,2.8,49.75,0.58
Quetta,2020-02-02,0.0,4.08,49.92,0.57
Quetta,2020-02-03,12.16,3.87,82.31,0.58
Quetta,2020-02-04,1.53,0.2,57.81,0.59
Quetta,2020-02-05,0.06,2.6,37.1,0.59
Quetta,2020-02-06,0.0,2.25,44.71,0.59
Quetta,2020-02-07,0.0,4.57,42.99,0.59
Quetta,2020-02-08,0.0,6.69,38.0,0.59
Quetta,2020-02-09,0.0,6.96,42.52,0.59
Quetta,2020-02-10,0.0,8.08,61.03,0.58
Quetta,2020-02-11,55.04,6.68,86.04,0.62
Quetta,2020-02-12,26.41,6.99,82.1,0.71
Quetta,2020-02-13,0.48,5.12,62.46,0.71
Quetta,2020-02-14,0.0,5.51,41.4,0.71
Quetta,2020-02-15,0.0,6.8,43.04,0.7
Quetta,2020-02-16,0.0,5.97,45.86,0.7
Quetta,2020-02-17,0.0,8.65,39.38,0.69
Quetta,2020-02-18,0.0,8.49,45.4,0.69
Quetta,2020-02-19,0.0,3.7,55.7,0.69
Quetta,2020-02-20,0.0,5.82,46.1,0.68
Quetta,2020-02-21,0.0,7.54,57.42,0.68
Quetta,2020-02-22,0.0,9.03,62.54,0.68
Quetta,2020-02-23,0.0,9.92,59.22,0.67
Quetta,2020-02-24,0.0,9.34,58.83,0.67
Quetta,2020-02-25,0.0,8.67,50.2,0.67
Quetta,2020-02-26,0.0,13.58,46.77,0.66
Quetta,2020-02-27,0.17,13.13,57.37,0.66
Quetta,2020-02-28,2.32,7.22,61.98,0.66
Quetta,2020-02-29,1.18,6.91,60.87,0.66
Quetta,2020-03-01,0.0,9.65,52.35,0.65
Quetta,2020-03-02,0.0,10.85,46.57,0.65
Quetta,2020-03-03,1.11,10.35,56.32,0.65
Quetta,2020-03-04,0.31,8.91,52.88,0.65
Quetta,2020-03-05,47.54,2.22,81.58,0.69
Quetta,2020-03-06,0.05,2.71,71.11,0.71
Quetta,2020-03-07,0.0,3.56,49.83,0.71
Quetta,2020-03-08,0.0,4.94,39.54,0.71
Quetta,2020-03-09,0.03,6.98,50.63,0.7
Quetta,2020-03-10,8.6,4.21,72.74,0.71
Quetta,2020-03-11,1.02,2.28,67.38,0.71
Quetta,2020-03-12,1.17,2.13,61.58,0.71
Quetta,2020-03-13,0.0,6.24,53.7,0.71
Quetta,2020-03-14,0.0,7.73,44.82,0.7
Quetta,2020-03-15,0.0,8.93,54.96,0.7
Quetta,2020-03-16,0.0,11.08,54.99,0.7
Quetta,2020-03-17,0.08,11.34,61.24,0.69
Quetta,2020-03-18,0.0,12.2,58.09,0.69
Quetta,2020-03-19,0.0,13.38,53.63,0.68
Quetta,2020-03-20,1.16,13.8,60.03,0.68
Quetta,2020-03-21,0.07,12.9,55.16,0.68
Quetta,2020-03-22,4.51,12.69,70.63,0.68
Quetta,2020-03-23,21.72,11.48,83.38,0.7
Quetta,2020-03-24,7.08,10.29,64.66,0.72
Quetta,2020-03-25,2.45,10.66,57.44,0.72
Quetta,2020-03-26,27.21,9.8,68.92,0.73
Quetta,2020-03-27,3.24,8.39,79.04,0.76
Quetta,2020-03-28,0.0,8.74,65.72,0.75
Quetta,2020-03-29,0.72,10.88,67.03,0.75
Quetta,2020-03-30,13.67,10.33,83.14,0.75
Quetta,2020-03-31,3.76,9.47,72.67,0.77
Quetta,2020-04-01,0.56,10.32,60.33,0.76
Quetta,2020-04-02,0.0,9.77,48.72,0.76
Quetta,2020-04-03,0.02,13.25,47.17,0.75
Quetta,2020-04-04,3.19,13.47,61.15,0.75
Quetta,2020-04-05,0.0,13.34,56.6,0.74
Quetta,2020-04-06,0.06,12.81,56.48,0.74
Quetta,2020-04-07,0.02,10.11,53.88,0.73
Quetta,2020-04-08,0.0,13.24,47.44,0.73
Quetta,2020-04-09,0.0,12.4,68.21,0.72
Quetta,2020-04-10,0.0,13.79,66.94,0.72
Quetta,2020-04-11,0.0,16.18,63.09,0.71
Quetta,2020-04-12,0.16,16.68,64.78,0.71
Quetta,2020-04-13,0.0,16.66,50.17,0.71
Quetta,2020-04-14,0.04,13.51,72.12,0.7
Quetta,2020-04-15,0.0,13.47,67.12,0.7
Quetta,2020-04-16,3.44,13.07,68.04,0.69
Quetta,2020-04-17,15.62,11.72,84.19,0.71
Quetta,2020-04-18,0.16,12.11,68.87,0.71
Quetta,2020-04-19,0.0,13.15,65.19,0.71
Quetta,2020-04-20,0.13,13.28,69.31,0.7
Quetta,2020-04-21,0.06,15.81,57.8,0.7
Quetta,2020-04-22,2.72,16.11,67.17,0.7
Quetta,2020-04-23,0.02,16.3,62.35,0.69
Quetta,2020-04-24,0.07,17.22,60.05,0.69
Quetta,2020-04-25,0.0,17.29,58.04,0.68
Quetta,2020-04-26,0.0,19.28,45.53,0.67
Quetta,2020-04-27,0.0,20.25,44.28,0.67
Quetta,2020-04-28,0.0,19.95,49.22,0.66
Quetta,2020-04-29,0.05,19.88,53.69,0.66
Quetta,2020-04-30,0.0,20.34,52.31,0.65
Quetta,2020-05-01,0.0,18.11,60.38,0.64
Quetta,2020-05-02,0.64,17.9,61.11,0.64
Quetta,2020-05-03,0.51,18.12,56.35,0.64
Quetta,2020-05-04,0.0,18.77,48.91,0.63
Quetta,2020-05-05,0.0,18.58,44.21,0.62
Quetta,2020-05-06,0.0,18.41,41.74,0.62
Quetta,2020-05-07,0.0,20.79,37.27,0.61
Quetta,2020-05-08,0.0,21.95,37.46,0.61
Quetta,2020-05-09,0.0,20.98,45.84,0.6
Quetta,2020-05-10,0.0,21.28,31.22,0.6
Quetta,2020-05-11,0.0,23.1,32.56,0.59
Quetta,2020-05-12,3.27,20.17,55.23,0.59
Quetta,2020-05-13,2.88,20.09,63.76,0.59
Quetta,2020-05-14,6.25,18.09,50.92,0.6
Quetta,2020-05-15,0.0,17.37,35.72,0.59
Quetta,2020-05-16,0.0,16.44,39.34,0.59
Quetta,2020-05-17,0.0,16.61,35.63,0.58
Quetta,2020-05-18,0.0,17.45,36.67,0.58
Quetta,2020-05-19,0.0,17.96,40.09,0.57
Quetta,2020-05-20,0.0,18.96,39.01,0.57
Quetta,2020-05-21,0.0,19.25,46.02,0.56
Quetta,2020-05-22,0.0,19.83,42.48,0.56
Quetta,2020-05-23,0.0,21.23,35.46,0.55
Quetta,2020-05-24,0.0,23.2,30.61,0.55
Quetta,2020-05-25,0.0,22.82,28.41,0.54
Quetta,2020-05-26,0.0,22.21,28.62,0.54
Quetta,2020-05-27,0.0,21.86,32.55,0.53
Quetta,2020-05-28,0.0,22.61,36.93,0.53
Quetta,2020-05-29,5.09,22.89,40.91,0.52
Quetta,2020-05-30,2.12,21.99,50.09,0.53
Quetta,2020-05-31,0.28,22.22,54.31,0.53
Quetta,2020-06-01,0.01,22.38,46.32,0.52
Quetta,2020-06-02,1.74,22.09,54.23,0.52
Quetta,2020-06-03,1.32,22.13,51.59,0.52
Quetta,2020-06-04,0.0,22.42,58.06,0.52
Quetta,2020-06-05,0.11,23.59,50.07,0.51
Quetta,2020-06-06,0.03,24.02,43.84,0.51
Quetta,2020-06-07,0.2,23.93,52.2,0.5
Quetta,2020-06-08,0.0,24.78,46.74,0.5
Quetta,2020-06-09,0.0,24.98,29.94,0.49
Quetta,2020-06-10,0.0,24.22,23.83,0.49
Quetta,2020-06-11,0.0,23.32,20.27,0.49
Quetta,2020-06-12,0.0,23.14,17.04,0.48
Quetta,2020-06-13,0.0,23.6,17.18,0.48
Quetta,2020-06-14,0.0,25.57,15.49,0.48
Quetta,2020-06-15,0.0,26.16,17.45,0.48
Quetta,2020-06-16,0.0,25.84,20.06,0.47
Quetta,2020-06-17,0.0,27.71,17.82,0.47
Quetta,2020-06-18,0.0,27.01,15.66,0.47
Quetta,2020-06-19,0.0,26.47,14.66,0.47
Quetta,2020-06-20,0.0,26.19,28.68,0.47
Quetta,2020-06-21,0.0,26.76,35.51,0.46
Quetta,2020-06-22,0.0,27.4,34.03,0.46
Quetta,2020-06-23,0.0,27.97,38.03,0.46
Quetta,2020-06-24,0.01,28.28,35.27,0.46
Quetta,2020-06-25,0.0,26.48,23.55,0.46
Quetta,2020-06-26,0.0,27.16,24.06,0.46
Quetta,2020-06-27,0.0,28.52,18.65,0.46
Quetta,2020-06-28,0.0,27.42,17.06,0.46
Quetta,2020-06-29,0.02,28.19,24.59,0.46
Quetta,2020-06-30,0.42,26.04,56.58,0.46
Quetta,2020-07-01,0.31,28.23,37.32,0.46
Quetta,2020-07-02,0.0,28.72,24.16,0.46
Quetta,2020-07-03,0.0,30.07,11.3,0.46
Quetta,2020-07-04,0.0,28.92,13.87,0.46
Quetta,2020-07-05,0.01,26.84,15.0,0.46
Quetta,2020-07-06,2.05,24.79,45.97,0.46
Quetta,2020-07-07,0.01,26.08,48.0,0.46
Quetta,2020-07-08,0.0,27.0,44.21,0.46
Quetta,2020-07-09,0.0,27.47,36.52,0.46
Quetta,2020-07-10,0.0,26.74,23.52,0.46
Quetta,2020-07-11,0.0,26.44,25.23,0.46
Quetta,2020-07-12,0.01,26.99,23.28,0.46
Quetta,2020-07-13,0.01,26.29,45.59,0.46
Quetta,2020-07-14,0.0,27.4,40.4,0.46
Quetta,2020-07-15,0.0,28.35,41.58,0.46
Quetta,2020-07-16,2.07,27.6,40.01,0.46
Quetta,2020-07-17,1.44,26.3,48.65,0.46
Quetta,2020-07-18,0.0,26.74,48.65,0.46
Quetta,2020-07-19,0.01,28.61,42.43,0.46
Quetta,2020-07-20,0.0,27.69,28.68,0.46
Quetta,2020-07-21,0.03,26.16,43.42,0.46
Quetta,2020-07-22,0.04,26.41,43.28,0.46
Quetta,2020-07-23,0.0,26.83,32.43,0.46
Quetta,2020-07-24,0.74,28.14,31.67,0.46
Quetta,2020-07-25,0.66,26.54,52.99,0.46
Quetta,2020-07-26,1.35,26.62,52.58,0.46
Quetta,2020-07-27,0.17,27.48,45.94,0.46
Quetta,2020-07-28,0.0,28.12,34.16,0.46
Quetta,2020-07-29,0.0,28.69,18.39,0.46
Quetta,2020-07-30,0.0,29.31,22.66,0.46
Quetta,2020-07-31,0.03,28.2,44.79,0.46
Quetta,2020-08-01,0.03,27.33,39.16,0.46
Quetta,2020-08-02,0.02,27.74,32.11,0.46
Quetta,2020-08-03,0.0,26.42,15.44,0.46
Quetta,2020-08-04,0.0,26.52,18.76,0.46
Quetta,2020-08-05,0.0,27.78,30.67,0.46
Quetta,2020-08-06,10.49,27.41,43.99,0.47
Quetta,2020-08-07,44.06,23.45,71.54,0.53
Quetta,2020-08-08,12.44,23.02,78.2,0.57
Quetta,2020-08-09,11.28,23.2,76.04,0.58
Quetta,2020-08-10,1.33,25.66,61.35,0.58
Quetta,2020-08-11,0.05,25.54,60.59,0.58
Quetta,2020-08-12,0.02,25.98,51.11,0.57
Quetta,2020-08-13,0.0,26.63,39.64,0.56
Quetta,2020-08-14,0.0,26.86,38.7,0.56
Quetta,2020-08-15,0.0,27.43,43.27,0.55
Quetta,2020-08-16,0.0,26.97,58.91,0.54
Quetta,2020-08-17,0.0,27.46,46.25,0.54
Quetta,2020-08-18,0.0,26.53,58.21,0.53
Quetta,2020-08-19,0.0,25.7,42.34,0.53
Quetta,2020-08-20,0.0,24.43,42.66,0.53
Quetta,2020-08-21,1.66,24.39,68.92,0.52
Quetta,2020-08-22,0.65,24.17,64.8,0.52
Quetta,2020-08-23,0.01,25.14,60.59,0.52
Quetta,2020-08-24,0.79,25.59,60.43,0.51
Quetta,2020-08-25,4.56,23.18,73.32,0.51
Quetta,2020-08-26,24.84,21.69,80.27,0.54
Quetta,2020-08-27,1.31,23.05,57.52,0.56
Quetta,2020-08-28,0.0,20.55,32.23,0.56
Quetta,2020-08-29,0.0,20.92,29.04,0.55
Quetta,2020-08-30,0.03,22.06,35.75,0.54
Quetta,2020-08-31,4.6,22.44,41.74,0.55
Quetta,2020-09-01,0.01,21.75,34.99,0.54
Quetta,2020-09-02,0.0,20.66,30.29,0.54
Quetta,2020-09-03,0.0,20.74,30.19,0.54
Quetta,2020-09-04,0.0,21.75,29.63,0.53
Quetta,2020-09-05,0.0,21.15,28.79,0.53
Quetta,2020-09-06,0.0,20.32,28.2,0.52
Quetta,2020-09-07,0.0,20.93,25.39,0.52
Quetta,2020-09-08,0.0,21.86,25.51,0.52
Quetta,2020-09-09,0.0,22.02,24.9,0.51
Quetta,2020-09-10,0.0,20.83,23.7,0.51
Quetta,2020-09-11,0.0,20.88,23.09,0.51
Quetta,2020-09-12,0.0,21.47,35.5,0.5
Quetta,2020-09-13,0.0,22.06,39.2,0.5
Quetta,2020-09-14,0.0,21.35,24.69,0.5
Quetta,2020-09-15,0.0,20.89,27.26,0.49
Quetta,2020-09-16,0.0,20.48,25.33,0.49
Quetta,2020-09-17,0.0,19.27,21.27,0.49
Quetta,2020-09-18,0.0,19.22,21.79,0.49
Quetta,2020-09-19,0.0,20.16,22.25,0.48
Quetta,2020-09-20,0.0,20.67,20.78,0.48
Quetta,2020-09-21,0.0,20.18,15.49,0.48
Quetta,2020-09-22,0.0,19.62,14.26,0.48
Quetta,2020-09-23,0.0,18.22,19.47,0.48
Quetta,2020-09-24,0.0,18.51,24.16,0.47
Quetta,2020-09-25,0.0,17.55,22.14,0.47
Quetta,2020-09-26,0.0,17.15,14.87,0.47
Quetta,2020-09-27,0.0,18.26,17.02,0.47
Quetta,2020-09-28,0.0,18.71,19.63,0.47
Quetta,2020-09-29,0.0,18.39,24.01,0.47
Quetta,2020-09-30,0.0,14.99,30.33,0.47
Quetta,2020-10-01,0.0,15.17,20.55,0.46
Quetta,2020-10-02,0.0,15.94,26.02,0.46
Quetta,2020-10-03,0.0,17.66,22.31,0.46
Quetta,2020-10-04,0.0,18.31,17.23,0.46
Quetta,2020-10-05,0.0,18.13,17.17,0.46
Quetta,2020-10-06,0.0,17.88,16.4,0.46
Quetta,2020-10-07,0.0,18.03,22.4,0.46
Quetta,2020-10-08,0.0,17.45,19.11,0.46
Quetta,2020-10-09,0.0,17.2,19.9,0.46
Quetta,2020-10-10,0.0,16.79,25.16,0.46
Quetta,2020-10-11,0.0,14.98,28.55,0.46
Quetta,2020-10-12,0.0,11.2,14.73,0.46
Quetta,2020-10-13,0.0,12.18,14.03,0.46
Quetta,2020-10-14,0.0,13.53,13.56,0.46
Quetta,2020-10-15,0.0,13.29,12.65,0.46
Quetta,2020-10-16,0.0,12.93,11.4,0.46
Quetta,2020-10-17,0.0,12.41,11.07,0.46
Quetta,2020-10-18,13.16,11.6,19.58,0.48
Quetta,2020-10-19,0.0,11.66,20.48,0.48
Quetta,2020-10-20,0.0,11.49,19.91,0.48
Quetta,2020-10-21,0.0,12.16,19.99,0.48
Quetta,2020-10-22,0.0,12.96,17.97,0.48
Quetta,2020-10-23,0.0,10.3,27.51,0.48
Quetta,2020-10-24,0.0,10.12,32.07,0.47
Quetta,2020-10-25,0.0,10.58,25.42,0.47
Quetta,2020-10-26,0.0,13.2,19.77,0.47
Quetta,2020-10-27,0.0,12.95,19.86,0.47
Quetta,2020-10-28,0.0,11.59,21.3,0.47
Quetta,2020-10-29,0.0,11.37,21.58,0.47
Quetta,2020-10-30,0.0,11.49,23.05,0.47
Quetta,2020-10-31,0.0,11.17,18.87,0.47
Quetta,2020-11-01,0.0,10.38,16.47,0.47
Quetta,2020-11-02,0.0,11.06,13.1,0.47
Quetta,2020-11-03,0.0,11.6,16.83,0.47
Quetta,2020-11-04,0.0,12.42,21.96,0.47
Quetta,2020-11-05,0.0,13.02,20.74,0.46
Quetta,2020-11-06,0.0,13.64,18.92,0.46
Quetta,2020-11-07,0.0,13.98,17.26,0.46
Quetta,2020-11-08,0.0,13.97,15.13,0.46
Quetta,2020-11-09,0.0,12.86,15.64,0.46
Quetta,2020-11-10,0.0,12.21,26.01,0.46
Quetta,2020-11-11,0.0,12.74,32.24,0.46
Quetta,2020-11-12,0.0,13.5,30.12,0.46
Quetta,2020-11-13,0.35,13.8,44.87,0.46
Quetta,2020-11-14,5.42,8.88,72.64,0.47
Quetta,2020-11-15,0.15,4.55,61.08,0.47
Quetta,2020-11-16,0.0,5.93,37.41,0.47
Quetta,2020-11-17,0.11,5.47,32.92,0.47
Quetta,2020-11-18,0.36,5.31,41.47,0.47
Quetta,2020-11-19,0.14,3.63,60.05,0.47
Quetta,2020-11-20,0.12,3.11,48.87,0.47
Quetta,2020-11-21,0.0,5.23,38.01,0.47
Quetta,2020-11-22,0.0,8.91,39.12,0.47
Quetta,2020-11-23,2.48,7.11,73.58,0.47
Quetta,2020-11-24,7.04,6.21,83.97,0.48
Quetta,2020-11-25,0.32,3.62,73.77,0.49
Quetta,2020-11-26,0.03,5.98,45.36,0.48
Quetta,2020-11-27,0.0,8.81,31.38,0.48
Quetta,2020-11-28,0.0,10.25,31.04,0.48
Quetta,2020-11-29,0.0,11.29,43.42,0.48
Quetta,2020-11-30,0.0,11.92,40.21,0.48
Quetta,2020-12-01,0.0,12.53,31.49,0.48
Quetta,2020-12-02,0.0,12.04,35.18,0.48
Quetta,2020-12-03,0.0,11.35,40.14,0.47
Quetta,2020-12-04,0.0,9.9,50.84,0.47
Quetta,2020-12-05,0.0,7.83,62.74,0.47
Quetta,2020-12-06,0.0,9.56,53.29,0.47
Quetta,2020-12-07,0.1,10.65,58.65,0.47
Quetta,2020-12-08,4.16,7.36,74.29,0.48
Quetta,2020-12-09,0.12,5.02,64.09,0.48
Quetta,2020-12-10,0.06,4.57,51.22,0.48
Quetta,2020-12-11,5.73,2.14,72.36,0.48
Quetta,2020-12-12,0.09,0.83,66.43,0.49
Quetta,2020-12-13,0.0,1.01,60.15,0.49
Quetta,2020-12-14,0.08,-2.41,55.73,0.49
Quetta,2020-12-15,0.0,-2.13,44.27,0.48
Quetta,2020-12-16,0.0,0.07,37.55,0.48
Quetta,2020-12-17,0.0,3.31,39.96,0.48
Quetta,2020-12-18,0.0,5.39,44.74,0.48
Quetta,2020-12-19,0.0,7.32,45.8,0.48
Quetta,2020-12-20,0.0,7.01,55.5,0.48
Quetta,2020-12-21,0.0,3.19,70.87,0.48
Quetta,2020-12-22,0.0,2.04,59.87,0.48
Quetta,2020-12-23,0.0,1.68,53.89,0.48
Quetta,2020-12-24,0.0,5.27,33.19,0.48
Quetta,2020-12-25,0.0,5.46,35.6,0.48
Quetta,2020-12-26,0.0,2.48,60.42,0.48
Quetta,2020-12-27,0.0,-3.44,63.51,0.47
Quetta,2020-12-28,0.0,-2.04,48.26,0.47
Quetta,2020-12-29,0.0,-0.39,35.94,0.47
Quetta,2020-12-30,0.0,1.66,32.62,0.47
Quetta,2020-12-31,0.0,3.0,30.8,0.47
Quetta,2021-01-01,0.0,1.99,34.34,0.47
Quetta,2021-01-02,0.0,2.41,38.31,0.47
Quetta,2021-01-03,0.0,2.5,40.77,0.47
Quetta,2021-01-04,0.0,2.83,40.29,0.47
Quetta,2021-01-05,0.0,1.21,51.0,0.47
Quetta,2021-01-06,0.0,0.85,49.48,0.47
Quetta,2021-01-07,0.0,-1.99,47.3,0.47
Quetta,2021-01-08,0.0,-1.81,51.99,0.47
Quetta,2021-01-09,0.0,1.03,36.65,0.47
Quetta,2021-01-10,0.0,2.49,27.92,0.47
Quetta,2021-01-11,0.0,3.4,23.42,0.47
Quetta,2021-01-12,0.0,4.95,23.01,0.47
Quetta,2021-01-13,0.0,5.85,23.13,0.47
Quetta,2021-01-14,0.0,8.25,16.1,0.46
Quetta,2021-01-15,0.0,7.18,18.42,0.46
Quetta,2021-01-16,0.0,8.86,16.43,0.46
Quetta,2021-01-17,0.0,8.11,18.09,0.46
Quetta,2021-01-18,0.0,8.25,24.07,0.46
Quetta,2021-01-19,0.02,8.45,51.47,0.46
Quetta,2021-01-20,0.0,8.45,36.15,0.46
Quetta,2021-01-21,0.0,9.48,31.73,0.46
Quetta,2021-01-22,0.0,4.43,46.33,0.46
Quetta,2021-01-23,0.0,-1.19,39.73,0.46
Quetta,2021-01-24,0.0,1.98,27.6,0.46
Quetta,2021-01-25,0.0,2.66,23.27,0.46
Quetta,2021-01-26,0.0,2.99,21.41,0.46
Quetta,2021-01-27,0.0,3.7,20.34,0.46
Quetta,2021-01-28,0.0,3.44,25.77,0.46
Quetta,2021-01-29,0.0,5.24,21.5,0.46
Quetta,2021-01-30,0.0,9.54,20.0,0.46
Quetta,2021-01-31,0.0,9.61,37.06,0.46
Quetta,2021-02-01,0.0,9.0,38.17,0.46
Quetta,2021-02-02,0.0,6.34,36.98,0.46
Quetta,2021-02-03,0.0,3.53,41.53,0.46
Quetta,2021-02-04,0.0,4.38,38.82,0.46
Quetta,2021-02-05,0.0,4.87,35.02,0.46
Quetta,2021-02-06,0.0,9.36,19.73,0.46
Quetta,2021-02-07,0.0,12.68,17.48,0.46
Quetta,2021-02-08,0.0,11.26,14.7,0.46
Quetta,2021-02-09,0.0,8.35,42.79,0.46
Quetta,2021-02-10,0.0,8.48,36.13,0.46
Quetta,2021-02-11,0.0,10.5,25.84,0.46
Quetta,2021-02-12,0.0,12.02,17.36,0.46
Quetta,2021-02-13,0.0,11.82,18.61,0.46
Quetta,2021-02-14,0.0,11.01,20.74,0.46
Quetta,2021-02-15,0.0,9.31,21.83,0.46
Quetta,2021-02-16,0.0,9.68,18.07,0.46
Quetta,2021-02-17,0.0,9.69,13.26,0.46
Quetta,2021-02-18,0.0,10.7,13.2,0.46
Quetta,2021-02-19,0.0,12.98,21.29,0.46
Quetta,2021-02-20,0.0,13.35,28.95,0.46
Quetta,2021-02-21,0.0,12.72,35.3,0.46
Quetta,2021-02-22,0.38,12.27,45.15,0.46
Quetta,2021-02-23,0.01,11.83,46.23,0.46
Quetta,2021-02-24,0.39,12.79,34.23,0.46
Quetta,2021-02-25,0.0,12.85,32.16,0.46
Quetta,2021-02-26,0.08,7.27,53.19,0.46
Quetta,2021-02-27,0.02,4.07,47.14,0.46
Quetta,2021-02-28,0.0,5.37,32.65,0.46
Quetta,2021-03-01,0.0,9.35,19.46,0.46
Quetta,2021-03-02,0.0,12.44,20.27,0.46
Quetta,2021-03-03,0.0,11.59,35.63,0.46
Quetta,2021-03-04,0.0,12.58,35.42,0.46
Quetta,2021-03-05,0.0,14.05,23.31,0.46
Quetta,2021-03-06,0.0,15.1,31.44,0.46
Quetta,2021-03-07,0.0,10.66,24.73,0.46
Quetta,2021-03-08,0.0,10.96,16.7,0.46
Quetta,2021-03-09,0.0,13.07,20.67,0.46
Quetta,2021-03-10,0.0,13.87,24.76,0.46
Quetta,2021-03-11,22.02,13.55,43.15,0.47
Quetta,2021-03-12,0.31,13.39,45.76,0.5
Quetta,2021-03-13,3.58,12.9,59.35,0.5
Quetta,2021-03-14,0.1,12.04,53.43,0.5
Quetta,2021-03-15,0.0,12.79,41.14,0.5
Quetta,2021-03-16,0.0,13.16,37.9,0.5
Quetta,2021-03-17,0.0,13.56,36.54,0.49
Quetta,2021-03-18,0.0,14.41,35.05,0.49
Quetta,2021-03-19,0.0,15.14,38.0,0.49
Quetta,2021-03-20,1.01,15.3,47.7,0.49
Quetta,2021-03-21,9.15,13.5,54.26,0.49
Quetta,2021-03-22,8.45,10.8,68.43,0.51
Quetta,2021-03-23,0.0,10.33,49.55,0.52
Quetta,2021-03-24,0.0,13.23,33.47,0.51
Quetta,2021-03-25,0.0,16.05,35.41,0.51
Quetta,2021-03-26,0.0,17.22,36.69,0.51
Quetta,2021-03-27,0.0,18.74,33.75,0.5
Quetta,2021-03-28,0.0,18.04,32.67,0.5
Quetta,2021-03-29,0.0,15.11,31.03,0.5
Quetta,2021-03-30,0.0,11.0,27.46,0.49
Quetta,2021-03-31,0.0,10.87,24.33,0.49
Quetta,2021-04-01,0.0,13.17,27.19,0.49
Quetta,2021-04-02,0.0,14.82,35.42,0.49
Quetta,2021-04-03,0.0,17.37,36.09,0.48
Quetta,2021-04-04,0.44,18.5,42.01,0.48
Quetta,2021-04-05,0.09,16.93,46.63,0.48
Quetta,2021-04-06,0.33,13.54,31.32,0.48
Quetta,2021-04-07,0.02,13.42,25.44,0.48
Quetta,2021-04-08,0.0,14.25,30.77,0.47
Quetta,2021-04-09,0.0,16.33,23.97,0.47
Quetta,2021-04-10,0.0,17.97,21.03,0.47
Quetta,2021-04-11,0.0,19.55,20.69,0.47
Quetta,2021-04-12,0.0,20.54,20.18,0.47
Quetta,2021-04-13,0.0,20.21,22.25,0.47
Quetta,2021-04-14,0.34,17.84,38.04,0.46
Quetta,2021-04-15,2.32,16.0,52.31,0.47
Quetta,2021-04-16,0.08,14.62,45.66,0.47
Quetta,2021-04-17,0.0,15.82,30.16,0.47
Quetta,2021-04-18,0.0,17.09,24.26,0.47
Quetta,2021-04-19,0.0,17.15,32.62,0.46
Quetta,2021-04-20,0.15,15.84,41.45,0.46
Quetta,2021-04-21,0.0,17.84,23.61,0.46
Quetta,2021-04-22,0.0,18.26,22.11,0.46
Quetta,2021-04-23,0.0,19.11,22.2,0.46
Quetta,2021-04-24,0.0,19.28,28.46,0.46
Quetta,2021-04-25,0.0,21.28,22.46,0.46
Quetta,2021-04-26,0.0,21.96,15.74,0.46
Quetta,2021-04-27,0.01,23.21,18.53,0.46
Quetta,2021-04-28,0.0,23.18,25.27,0.46
Quetta,2021-04-29,0.0,21.8,30.23,0.46
Quetta,2021-04-30,0.0,21.16,27.79,0.46
Quetta,2021-05-01,0.7,20.44,34.92,0.46
Quetta,2021-05-02,6.11,18.5,54.44,0.46
Quetta,2021-05-03,0.67,18.54,57.35,0.47
Quetta,2021-05-04,1.21,17.97,53.05,0.47
Quetta,2021-05-05,0.22,18.39,41.58,0.47
Quetta,2021-05-06,0.75,17.64,46.8,0.47
Quetta,2021-05-07,0.0,19.31,32.29,0.47
Quetta,2021-05-08,0.0,21.19,22.85,0.46
Quetta,2021-05-09,0.0,22.71,17.96,0.46
Quetta,2021-05-10,0.0,22.82,22.08,0.46
Quetta,2021-05-11,0.0,21.49,25.74,0.46
Quetta,2021-05-12,0.0,20.41,22.8,0.46
Quetta,2021-05-13,0.0,22.08,19.07,0.46
Quetta,2021-05-14,0.04,22.04,17.94,0.46
Quetta,2021-05-15,0.21,22.06,19.01,0.46
Quetta,2021-05-16,1.93,22.06,26.65,0.46
Quetta,2021-05-17,0.03,22.82,26.89,0.46
Quetta,2021-05-18,0.0,22.74,17.46,0.46
Quetta,2021-05-19,0.0,22.13,12.63,0.46
Quetta,2021-05-20,0.0,22.79,13.73,0.46
Quetta,2021-05-21,0.0,23.22,13.28,0.46
Quetta,2021-05-22,0.08,22.11,15.54,0.46
Quetta,2021-05-23,0.01,21.0,17.59,0.46
Quetta,2021-05-24,0.01,23.56,13.18,0.46
